"","year","ccode","worldbank","country","iso2c","un","scode","wbregion","iso3c","polity","polity2","democ","autoc","unreg","physint","speech","new_empinx","wecon","wopol","wosoc","elecsd","gdp.pc.wdi","gdp.pc.un","pop.wdi","amnesty","statedept","milper","cinc","bdeadbest","INGO_uia","domestic9","rt_code","nyt","amnesty.uas","region","muslim","nyt.lagged"
"4483",2008,630,"IRN","Iran","IR",364,"IRN","Southern Asia","IRN",-6,-6,0,6,142,0,0,0,0,1,NA,0,4899.31215980908,4997.24707486223,72660887,4,4,NA,NA,121,NA,250,"IRN",8,134,"MENA",99,7
"4484",2008,640,"TUR","Turkey","TR",792,"TUR","Western Asia","TUR",7,7,8,1,142,2,0,3,1,2,NA,0,10379.4919462687,10379.3188686906,70363511,3,4,NA,NA,0,NA,3375,"TUR",2,14,"MENA",99.8000030517578,12
"4485",2008,645,"IRQ","Iraq","IQ",368,"IRQ","Western Asia","IRQ",NA,NA,-66,-66,142,1,0,1,0,2,NA,0,4472.05518232116,3621.62566368695,29429829,5,5,NA,NA,13766,NA,5375,"IRQ",3,15,"MENA",97,28
"4486",2008,651,"EGY","Egypt","EG",818,"EGY","Northern Africa","EGY",-3,-3,1,4,2,2,0,3,1,1,NA,0,2156.76296886681,2183.59779577053,75491922,4,3,NA,NA,0,NA,375,"EGY",0,8,"MENA",94,8
"4487",2008,652,"SYR","Syria","SY",760,"SYR","Western Asia","SYR",-7,-7,0,7,142,1,0,1,0,2,NA,0,NA,2583.19908255582,20346056,4,4,NA,NA,0,NA,0,"SYR",1,25,"MENA",90,0
"4488",2008,660,"LBN","Lebanon","LB",422,"LEB","Western Asia","LBN",6,6,6,0,142,5,1,5,1,1,NA,0,6887.06275316445,7185.76994558328,4186088,3,3,NA,NA,0,NA,3437,"LBN",1,1,"MENA",70,0
"4489",2008,663,"JOR","Jordan","JO",400,"JOR","Western Asia","JOR",-3,-3,2,5,142,3,0,3,0,2,NA,0,3797.41363334147,3717.15784608342,5786000,4,3,NA,NA,0,NA,0,"JOR",0,0,"MENA",96,0
"4490",2008,666,"ISR","Israel","IL",376,"ISR","Western Asia","ISR",10,10,10,0,142,3,0,1,1,2,NA,0,29268.9044113771,28354.9143630301,7308800,5,5,NA,NA,486,NA,562,"ISR",4,22,"MENA",14.6000003814697,5
"4491",2008,670,"SAU","Saudi Arabia","SA",682,"SAU","Western Asia","SAU",-10,-10,0,10,142,3,0,0,1,0,NA,0,19714.3951394425,19714.3951394425,26366358,4,3,NA,NA,0,NA,0,"SAU",1,38,"MENA",100,1
"4492",2008,679,"YEM","Yemen","YE",887,"YEM","Western Asia","YEM",-2,-2,1,3,142,2,0,2,0,1,NA,1,1400.56230234981,1400.5622039947,21703571,4,4,NA,NA,0,NA,437,"YEM",0,9,"MENA",99,0
"4493",2008,690,"KWT","Kuwait","KW",414,"KUW","Western Asia","KWT",-7,-7,0,7,142,6,0,2,0,1,NA,0,54548.6153050528,54540.4244069029,2702221,1,2,NA,NA,0,NA,0,"KWT",0,2,"MENA",85,0
"4494",2008,692,"BHR","Bahrain","BH",48,"BAH","Western Asia","BHR",-7,-7,0,7,142,6,0,7,1,2,NA,0,23037.88149011,23037.6334917941,1116038,2,2,NA,NA,0,NA,0,"BHR",0,2,"MENA",100,0
"4495",2008,694,"QAT","Qatar","QA",634,"QAT","Western Asia","QAT",-10,-10,0,10,142,8,0,4,1,1,NA,0,84812.4417066745,84812.6111703153,1359114,2,1,NA,NA,0,NA,0,"QAT",0,0,"MENA",NA,0
"4496",2008,696,"ARE","UAE","AE",784,"UAE","Western Asia","ARE",-8,-8,0,8,142,7,0,0,1,2,NA,0,46402.6447688597,46402.6404919988,6798635,2,2,NA,NA,0,NA,0,"ARE",0,5,"MENA",96,0
"4497",2008,698,"OMN","Oman","OM",512,"OMA","Western Asia","OMN",-8,-8,0,8,142,7,0,5,1,2,NA,0,23483.629059945,23421.4028266867,2593523,1,1,NA,NA,0,NA,0,"OMN",0,0,"MENA",95,0
"4498",2008,700,"AFG","Afghanistan","AF",4,"AFG","Southern Asia","AFG",NA,NA,-66,-66,142,3,0,3,0,2,NA,0,376.977669874349,398.35757965492,27032197,5,5,NA,NA,4489,NA,3562,"AFG",4,4,"MENA",99,7
"4499",2008,701,"TKM","Turkmenistan","TM",795,"TKM","Central Asia","TKM",-9,-9,0,9,142,4,0,0,1,2,NA,0,3918.93333292824,4398.23648310318,4917543,2,3,NA,NA,0,NA,0,"TKM",0,4,"EECA",89,0
"4500",2008,702,"TJK","Tajikistan","TJ",762,"TAJ","Central Asia","TJK",-3,-3,1,4,142,4,0,3,1,2,NA,0,709.437442230295,709.424419739827,7275252,2,3,NA,NA,0,NA,0,"TJK",0,0,"EECA",85,0
"4501",2008,703,"KGZ","Kyrgyzstan","KG",417,"KYR","Central Asia","KGZ",3,3,3,0,142,6,0,4,1,2,NA,0,966.393627185372,988.972094991314,5318700,1,2,NA,NA,0,NA,0,"KGZ",0,0,"EECA",75,0
"4502",2008,704,"UZB","Uzbekistan","UZ",860,"UZB","Central Asia","UZB",-9,-9,0,9,142,4,0,0,1,2,NA,0,1023.11964110698,1097.33935281482,27302800,3,3,NA,NA,0,NA,0,"UZB",1,1,"EECA",88,2
"4503",2008,705,"KAZ","Kazakhstan","KZ",398,"KZK","Central Asia","KAZ",-6,-6,0,6,142,4,0,3,1,2,NA,0,8513.56464506814,8645.941392506,15674000,3,2,NA,NA,0,NA,0,"KAZ",0,0,"EECA",47,1
"4504",2008,710,"CHN","China","CN",156,"CHN","Eastern Asia","CHN",-7,-7,0,7,142,1,0,0,1,2,NA,0,3413.58864838438,3386.58428445188,1324655000,4,4,NA,NA,0,NA,2500,"CHN",17,20,"Asia",2.5,7
"4505",2008,712,"MNG","Mongolia","MN",496,"MON","Eastern Asia","MNG",10,10,10,0,142,4,0,9,2,2,NA,1,2135.81133771621,2135.80391476171,2632834,3,3,NA,NA,0,NA,312,"MNG",0,0,"Asia",4,0
"4506",2008,713,"TWN","Taiwan","TW",NA,"TAW","Eastern Asia","TWN",10,10,10,0,142,8,1,9,2,3,NA,2,NA,NA,NA,1,1,NA,NA,0,NA,0,"TWN",0,0,"Asia",0,0
"4507",2008,731,"PRK","Korea North","KP",408,"PRK","Eastern Asia","PRK",-10,-10,0,10,142,0,0,0,1,2,NA,0,NA,550.745674113557,24243894,NA,5,NA,NA,0,NA,0,"PRK",0,0,"Asia",0,0
"4508",2008,732,"KOR","Korea South","KR",410,"ROK","Eastern Asia","KOR",8,8,8,0,142,5,1,9,2,2,NA,2,20474.8255388381,19457.7923854066,48948698,2,2,NA,NA,0,NA,375,"KOR",2,0,"Asia",0,1
"4509",2008,740,"JPN","Japan","JP",392,"JPN","Eastern Asia","JPN",10,10,10,0,142,7,2,13,1,2,NA,2,37972.0557387006,38086.7615617679,127704040,1,1,NA,NA,0,NA,250,"JPN",0,3,"Asia",0,8
"4510",2008,750,"IND","India","IN",356,"IND","Southern Asia","IND",9,9,9,0,142,0,1,7,1,2,NA,1,1042.08420924788,1101.68951408077,1174662334,4,4,NA,NA,33,NA,1500,"IND",1,5,"Asia",14,2
"4511",2008,760,"BTN","Bhutan","BT",64,"BHU","Southern Asia","BTN",3,3,3,0,142,4,1,4,3,2,NA,0,1817.78105714341,1817.99194291836,692159,NA,2,NA,NA,0,NA,0,"BTN",0,0,"Asia",0,0
"4512",2008,770,"PAK","Pakistan","PK",586,"PAK","Southern Asia","PAK",5,5,5,0,142,0,0,1,0,2,NA,0,1018.38073374152,904.671634008109,167008083,4,4,NA,NA,6317,NA,1437,"PAK",2,12,"Asia",97,1
"4513",2008,771,"BGD","Bangladesh","BD",50,"BNG","Southern Asia","BGD",-6,-6,0,6,142,1,1,7,1,1,NA,1,619.255921300055,606.414790095071,147969967,4,4,NA,NA,0,NA,625,"BGD",0,3,"Asia",88.3000030517578,1
"4514",2008,775,"MMR","Myanmar (Burma)","MM",104,"MYA","South-Eastern Asia","MMR",-6,-6,0,6,142,0,0,2,0,0,NA,0,NA,505.421406416132,51174018,5,4,NA,NA,0,NA,312,"MMR",0,7,"Asia",4,4
"4515",2008,780,"LKA","Sri Lanka","LK",144,"SRI","Southern Asia","LKA",6,6,7,1,142,1,0,1,1,2,NA,0,2013.91108814055,1990.66379491559,20217000,4,5,NA,NA,0,NA,312,"LKA",1,9,"Asia",8,5
"4516",2008,790,"NPL","Nepal","NP",524,"NEP","Southern Asia","NPL",6,6,7,1,142,2,0,5,1,3,NA,0,477.932176362498,445.421828670262,26249412,4,4,NA,NA,0,NA,375,"NPL",0,3,"Asia",3,0
"4517",2008,800,"THA","Thailand","TH",764,"THI","South-Eastern Asia","THA",4,4,5,1,142,2,0,6,1,2,NA,1,4118.40143538363,4381.08064977392,66185340,3,4,NA,NA,230,NA,3187,"THA",1,4,"Asia",3.79999995231628,0
"4518",2008,811,"KHM","Cambodia","KH",116,"CAM","South-Eastern Asia","KHM",2,2,3,1,142,3,0,8,1,2,NA,1,742.571335269677,742.577699054057,13940518,2,4,NA,NA,0,NA,0,"KHM",1,1,"Asia",2,10
"4519",2008,812,"LAO","Laos","LA",418,"LAO","South-Eastern Asia","LAO",-7,-7,0,7,142,5,0,3,3,2,NA,0,886.759652398644,860.899295003194,6139127,1,2,NA,NA,0,NA,0,"LAO",0,0,"Asia",1,0
"4520",2008,818,"VNM","Vietnam","VN",704,"VIE","South-Eastern Asia","VNM",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,1164.56327071904,1134.61380778679,85122300,NA,NA,NA,NA,0,NA,0,"VNM",0,0,"Asia",NA,1
"4521",2008,820,"MYS","Malaysia","MY",458,"MAL","South-Eastern Asia","MYS",6,6,6,0,142,4,0,2,1,2,NA,0,8460.39025347173,8453.90994600611,27302348,2,2,NA,NA,0,NA,125,"MYS",0,3,"Asia",52.9000015258789,1
"4522",2008,830,"SGP","Singapore","SG",702,"SIN","South-Eastern Asia","SGP",-2,-2,2,4,142,7,0,4,2,2,NA,0,39722.1149214895,39307.6048199445,4839400,1,1,NA,NA,0,NA,NA,"SGP",0,2,"Asia",14.8999996185303,0
"4523",2008,840,"PHL","Philippines","PH",608,"PHI","South-Eastern Asia","PHL",8,8,8,0,142,1,1,9,1,2,NA,1,1920.99215478557,1927.55011831635,90371287,4,4,NA,NA,172,NA,6250,"PHL",0,3,"Asia",0,2
"4524",2008,850,"IDN","Indonesia","ID",360,"INS","South-Eastern Asia","IDN",8,8,8,0,142,3,1,6,1,2,NA,0,2178.26566338401,2178.19772566058,234243489,3,3,NA,NA,0,NA,312,"IDN",1,10,"Asia",88,0
"4525",2008,860,"TMP","East Timor","TL",626,"ETM","South-Eastern Asia","TLS",7,7,7,0,142,7,1,10,1,2,NA,2,672.362044678167,4226.16779434112,1032182,2,2,NA,NA,0,NA,NA,"TLS",0,0,"Asia",NA,0
"4526",2008,900,"AUS","Australia","AU",36,"AUL","Australia and New Zealand","AUS",10,10,10,0,9,7,2,11,2,3,NA,2,49650.4175356471,48606.9395773447,21249200,1,1,NA,NA,0,NA,0,"AUS",0,0,"West",0.899999976158142,0
"4527",2008,910,"PNG","Papua New Guinea","PG",598,"PNG","Melanesia","PNG",4,4,4,0,9,5,2,11,1,1,NA,1,1222.79358479336,1221.24407860157,6550877,2,3,NA,NA,0,NA,0,"PNG",0,0,"LA",0,0
"4528",2008,920,"NZL","New Zealand","NZ",554,"NEW","Australia and New Zealand","NZL",10,10,10,0,9,8,2,14,2,3,NA,2,30560.4112531483,30485.3072342114,4268900,1,1,NA,NA,0,NA,0,"NZL",0,0,"West",0,0
"4529",2008,940,"SLB","Solomon Islands","SB",90,"SOL","Melanesia","SLB",8,8,9,1,9,8,2,11,0,0,NA,1,1208.02983622233,1207.85041316157,503541,1,1,NA,NA,0,NA,0,"SLB",0,0,"Asia",NA,0
"4530",2008,950,"FJI","Fiji","FJ",242,"FJI","Melanesia","FJI",-4,-4,0,4,9,5,0,6,2,2,NA,0,4175.12797823106,4301.58739029072,843851,1,2,NA,NA,0,NA,0,"FJI",0,0,"LA",8,0
"4532",2009,20,"CAN","Canada","CA",124,"CAN","Northern America","CAN",10,10,10,0,21,8,1,13,3,2,NA,2,40764.1214979676,40614.3059494535,33628571,1,1,NA,NA,0,NA,0,"CAN",0,2,"West",0.899999976158142,3
"4533",2009,40,"CUB","Cuba","CU",192,"CUB","Caribbean","CUB",-7,-7,0,7,419,4,0,0,3,3,NA,0,5499.12010336593,5499.12010336593,11288826,3,3,NA,NA,0,NA,0,"CUB",0,4,"LA",0,0
"4534",2009,41,"HTI","Haiti","HT",332,"HAI","Caribbean","HTI",5,5,6,1,419,5,1,10,0,2,NA,1,674.300691375084,607.14683684564,9765153,3,2,NA,NA,0,NA,312,"HTI",0,0,"LA",0,0
"4535",2009,42,"DOM","Dominican Rep","DO",214,"DOM","Caribbean","DOM",8,8,8,0,419,4,1,8,1,2,NA,2,4844.97412152817,4702.93182522337,9884265,4,4,NA,NA,0,NA,0,"DOM",0,5,"LA",0,0
"4536",2009,51,"JAM","Jamaica","JM",388,"JAM","Caribbean","JAM",9,9,9,0,419,5,2,12,1,2,NA,1,4521.9238040721,4441.9526418746,2681386,4,3,NA,NA,0,NA,0,"JAM",0,0,"LA",0,2
"4537",2009,52,"TTO","Trinidad and Tobago","TT",780,"TRI","Caribbean","TTO",10,10,10,0,419,6,2,11,2,3,NA,1,14617.7750792879,14498.9988734897,1322518,3,2,NA,NA,0,NA,0,"TTO",0,3,"LA",6,0
"4538",2009,70,"MEX","Mexico","MX",484,"MEX","Central America","MEX",8,8,8,0,419,3,1,9,2,2,NA,1,7690.19050685233,7687.0748071189,116422752,4,4,NA,NA,0,NA,312,"MEX",4,49,"LA",0,5
"4539",2009,90,"GTM","Guatemala","GT",320,"GUA","Central America","GTM",8,8,8,0,419,6,2,11,1,2,NA,2,2697.3827674778,2697.39425902797,13988988,3,3,NA,NA,0,NA,812,"GTM",2,9,"LA",0,0
"4540",2009,91,"HND","Honduras","HN",340,"HON","Central America","HND",7,7,7,0,419,2,0,7,1,2,NA,1,1952.85010562822,1952.84977224399,7469844,4,4,NA,NA,0,NA,2375,"HND",3,7,"LA",0,0
"4541",2009,92,"SLV","El Salvador","SV",222,"SAL","Central America","SLV",8,8,8,0,419,5,2,12,1,2,NA,2,3341.32020071533,3341.32550338935,6183484,2,3,NA,NA,0,NA,0,"SLV",0,1,"LA",0,1
"4542",2009,93,"NIC","Nicaragua","NI",558,"NIC","Central America","NIC",9,9,9,0,419,5,1,8,1,2,NA,0,1459.2115272022,1420.14134193919,5743329,2,3,NA,NA,0,NA,0,"NIC",0,1,"LA",0,0
"4543",2009,94,"CRI","Costa Rica","CR",188,"COS","Central America","CRI",10,10,10,0,419,7,2,11,2,3,NA,2,6385.56513008565,6385.56561791126,4601424,NA,2,NA,NA,0,NA,0,"CRI",0,0,"LA",0,0
"4544",2009,95,"PAN","Panama","PA",591,"PAN","Central America","PAN",9,9,9,0,419,7,1,11,2,2,NA,2,7169.85734458824,6682.50251808291,3615846,NA,1,NA,NA,0,NA,0,"PAN",0,0,"LA",0,0
"4545",2009,100,"COL","Colombia","CO",170,"COL","South America","COL",7,7,7,0,419,1,1,11,1,2,NA,2,5104.99119348932,5104.99118641639,45802561,5,4,NA,NA,0,NA,0,"COL",1,17,"LA",0,6
"4546",2009,101,"VEN","Venezuela","VE",862,"VEN","South America","VEN",-3,-3,1,4,419,3,0,5,2,2,NA,1,11524.987879765,11524.9805306324,28583040,3,4,NA,NA,0,NA,312,"VEN",0,3,"LA",0,3
"4547",2009,110,"GUY","Guyana","GY",328,"GUY","South America","GUY",6,6,6,0,419,5,1,11,1,2,NA,1,2593.37061984459,2593.36776283298,781055,NA,3,NA,NA,0,NA,0,"GUY",0,2,"LA",9,0
"4548",2009,115,"SUR","Suriname","SR",740,"SUR","South America","SUR",5,5,6,1,419,7,1,12,1,2,NA,2,7450.23258813044,7482.03929646119,520173,1,2,NA,NA,0,NA,0,"SUR",0,0,"LA",NA,0
"4549",2009,130,"ECU","Ecuador","EC",218,"ECU","South America","ECU",5,5,5,0,419,4,1,10,1,3,NA,1,4236.77755532099,4236.77850406033,14756424,2,3,NA,NA,0,NA,0,"ECU",0,2,"LA",0,0
"4550",2009,135,"PER","Peru","PE",604,"PER","South America","PER",9,9,9,0,419,5,1,10,1,2,NA,1,4188.81287869615,4497.90789183446,28934303,3,2,NA,NA,0,NA,1375,"PER",3,5,"LA",0,0
"4551",2009,140,"BRA","Brazil","BR",76,"BRA","South America","BRA",8,8,8,0,419,3,2,12,2,2,NA,2,8373.45772954105,8373.33974249069,193490922,4,4,NA,NA,0,NA,0,"BRA",1,13,"LA",0,0
"4552",2009,145,"BOL","Bolivia","BO",68,"BOL","South America","BOL",7,7,7,0,419,6,1,11,1,2,NA,2,1735.14337006244,1735.1470049379,9993406,1,2,NA,NA,0,NA,0,"BOL",0,1,"LA",0,0
"4553",2009,150,"PRY","Paraguay","PY",600,"PAR","South America","PRY",8,8,9,1,419,6,1,11,1,2,NA,2,2509.68046206784,2510.28209765081,6347383,2,2,NA,NA,0,NA,0,"PRY",0,5,"LA",0,0
"4554",2009,155,"CHL","Chile","CL",152,"CHL","South America","CHL",10,10,10,0,419,5,1,12,2,2,NA,2,10141.6035148676,10120.0388314574,16991729,2,2,NA,NA,0,NA,0,"CHL",0,0,"LA",0,0
"4555",2009,160,"ARG","Argentina","AR",32,"ARG","South America","ARG",8,8,8,0,419,5,1,12,2,3,NA,2,9456.81631365564,7713.94055501919,40023641,2,3,NA,NA,0,NA,0,"ARG",1,1,"LA",0,3
"4556",2009,165,"URY","Uruguay","UY",858,"URU","South America","URY",10,10,10,0,419,7,2,13,1,2,NA,2,9064.70702643205,8995.68347587735,3360431,1,1,NA,NA,0,NA,0,"URY",0,0,"LA",0,0
"4557",2009,200,"GBR","United Kingdom","GB",826,"UKG","Northern Europe","GBR",10,10,10,0,150,6,2,13,2,2,NA,2,37075.5326137021,35785.6313026801,62276270,2,2,NA,NA,0,NA,562,"GBR",1,2,"West",1.60000002384186,2
"4558",2009,205,"IRL","Ireland","IE",372,"IRE","Northern Europe","IRL",10,10,10,0,150,7,1,12,3,2,NA,2,51493.5208211475,51116.0816347056,4535375,1,1,NA,NA,0,NA,125,"IRL",0,0,"West",0.109999999403954,0
"4559",2009,210,"NLD","Netherlands","NL",528,"NTH","Western Europe","NLD",10,10,10,0,150,7,1,12,3,3,NA,2,51906.4581253556,48084.0172349484,16530388,1,1,NA,NA,0,NA,0,"NLD",4,0,"West",3,5
"4560",2009,211,"BEL","Belgium","BE",56,"BEL","Western Europe","BEL",8,8,8,0,150,7,1,13,2,3,NA,2,44996.4524520095,43576.9079455089,10796493,2,1,NA,NA,0,NA,125,"BEL",0,0,"West",2.5,0
"4561",2009,212,"LUX","Luxembourg","LU",442,"LUX","Western Europe","LUX",10,10,10,0,150,8,2,13,3,2,NA,2,100729.284056422,99215.346975049,497783,NA,1,NA,NA,0,NA,0,"LUX",0,0,"West",NA,0
"4562",2009,220,"FRA","France","FR",250,"FRN","Western Europe","FRA",9,9,9,0,150,7,1,12,3,2,NA,2,41631.2764194288,40424.8499861741,64702921,2,1,NA,NA,0,NA,625,"FRA",0,3,"West",1,2
"4563",2009,225,"CHE","Switzerland","CH",756,"SWZ","Western Europe","CHE",10,10,10,0,150,7,1,11,2,2,NA,2,69669.3349659254,65798.9970549583,7743831,2,1,NA,NA,0,NA,0,"CHE",0,0,"West",2.20000004768372,0
"4564",2009,230,"ESP","Spain","ES",724,"SPN","Southern Europe","ESP",10,10,10,0,150,4,1,11,2,3,NA,2,32331.518496983,31785.798410704,46362946,3,1,NA,NA,0,NA,0,"ESP",4,1,"West",1.20000004768372,5
"4565",2009,235,"PRT","Portugal","PT",620,"POR","Southern Europe","PRT",10,10,10,0,150,7,2,13,2,2,NA,2,23062.5823551323,22127.0676591478,10568247,2,2,NA,NA,0,NA,0,"PRT",0,0,"West",0,0
"4566",2009,255,"DEU","Germany","DE",276,"GMY","Western Europe","DEU",10,10,10,0,150,8,1,10,3,3,NA,2,41668.7926253504,39650.247135696,81902307,1,1,NA,NA,0,NA,0,"DEU",2,0,"West",NA,0
"4567",2009,290,"POL","Poland","PL",616,"POL","Eastern Europe","POL",10,10,10,0,150,6,1,11,1,2,NA,1,11440.5781321257,11282.2992680187,38151603,1,2,NA,NA,0,NA,0,"POL",0,0,"EECA",0,0
"4568",2009,305,"AUT","Austria","AT",40,"AUS","Western Europe","AUT",10,10,10,0,150,7,1,12,2,2,NA,2,47526.2710532641,45836.9324425801,8365275,2,2,NA,NA,0,NA,0,"AUT",1,0,"West",2.09999990463257,0
"4569",2009,310,"HUN","Hungary","HU",348,"HUN","Eastern Europe","HUN",10,10,10,0,150,7,1,11,2,2,NA,2,12906.7503955195,12625.6936342409,10022650,1,2,NA,NA,0,NA,0,"HUN",0,0,"EECA",0,0
"4570",2009,316,"CZE","Czech Republic","CZ",203,"CZR","Eastern Europe","CZE",8,8,8,0,150,7,1,11,2,2,NA,2,19698.4920909142,18804.0251682454,10443936,1,1,NA,NA,0,NA,250,"CZE",0,0,"EECA",0,0
"4571",2009,317,"SVK","Slovak Republic","SK",703,"SLO","Eastern Europe","SVK",10,10,10,0,150,7,1,10,1,2,NA,1,16455.1784659392,16079.7592662426,5386406,1,2,NA,NA,0,NA,0,"SVK",0,0,"EECA",0,0
"4572",2009,325,"ITA","Italy","IT",380,"ITA","Southern Europe","ITA",10,10,10,0,150,5,1,10,2,2,NA,1,36992.8765976285,35057.0565529875,59095365,3,2,NA,NA,0,NA,562,"ITA",1,7,"West",0,0
"4573",2009,339,"ALB","Albania","AL",8,"ALB","Southern Europe","ALB",9,9,9,0,150,7,1,11,1,2,NA,1,4175.77767865027,3835.97253326818,2884303,2,2,NA,NA,0,NA,437,"ALB",0,0,"EECA",70,0
"4574",2009,341,"MNE","Kosovo","ME",499,"KOS","Southern Europe","MNE",8,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,6713.07930444158,6685.63699486198,619408,2,2,NA,NA,0,NA,0,"MNE",0,0,"EECA",NA,1
"4575",2009,342,"SRB","Serbia","RS",688,"SER","Southern Europe","SRB",8,8,9,1,NA,NA,NA,NA,NA,NA,NA,NA,5821.30539705684,5497.95568736448,7320807,NA,NA,NA,NA,0,NA,NA,"SRB",9,0,"EECA",NA,10
"4576",2009,343,"MKD","Macedonia","MK",807,"MAC","Southern Europe","MKD",9,9,9,0,150,7,1,10,1,2,NA,1,4433.85708225151,4433.857436751,2100558,2,2,NA,NA,0,NA,0,"MAC",0,0,"EECA",30,0
"4577",2009,344,"HRV","Croatia","HR",191,"CRO","Southern Europe","HRV",9,9,9,0,150,6,1,11,2,2,NA,2,14142.150761265,14299.5389292161,4429078,1,1,NA,NA,0,NA,0,"HRV",0,0,"EECA",1.5,2
"4578",2009,346,"BIH","Bosnia","BA",70,"BOS","Southern Europe","BIH",NA,NA,-66,-66,150,6,1,7,1,2,NA,1,4480.37759013708,4461.00667388704,3853446,2,2,NA,NA,0,NA,0,"BIH",2,1,"EECA",40,0
"4579",2009,348,"MNE","Montenegro","ME",499,"MNT","Southern Europe","MNE",9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,6713.07930444158,6685.63699486198,619408,NA,NA,NA,NA,0,NA,0,"MNE",0,0,"EECA",NA,1
"4580",2009,349,"SVN","Slovenia","SI",705,"SLV","Southern Europe","SVN",10,10,10,0,150,8,2,14,2,2,NA,2,24633.7978523083,24070.177026498,2039669,1,1,NA,NA,0,NA,0,"SVN",0,0,"EECA",1,0
"4581",2009,350,"GRC","Greece","GR",300,"GRC","Southern Europe","GRC",10,10,10,0,150,5,1,9,2,2,NA,1,29483.7337658153,28925.1833142481,11187085,3,2,NA,NA,0,NA,937,"GRC",0,1,"EECA",1.29999995231628,0
"4582",2009,352,"CYP","Cyprus","CY",196,"CYP","Western Asia","CYP",10,10,10,0,142,7,2,12,2,2,NA,2,29427.9087866487,29265.478452242,1090553,1,2,NA,NA,0,NA,0,"CYP",0,0,"EECA",18,0
"4583",2009,355,"BGR","Bulgaria","BG",100,"BUL","Eastern Europe","BGR",9,9,9,0,150,6,1,9,1,2,NA,1,6738.10054250308,6522.65871232671,7444443,2,2,NA,NA,0,NA,437,"BGR",0,0,"EECA",13,0
"4584",2009,359,"MDA","Moldova","MD",498,"MLD","Eastern Europe","MDA",9,9,9,0,150,4,0,4,2,2,NA,0,1525.52611882763,1509.24426699976,3565604,3,3,NA,NA,0,NA,687,"MDA",0,3,"EECA",0,0
"4585",2009,360,"ROM","Romania","RO",642,"RUM","Eastern Europe","ROU",9,9,9,0,150,5,1,9,1,2,NA,1,8068.95672967837,7499.75078139888,20367487,2,3,NA,NA,0,NA,0,"ROU",0,0,"EECA",0.200000002980232,0
"4586",2009,365,"RUS","Russia","RU",643,"RUS","Eastern Europe","RUS",4,4,5,1,150,1,0,2,1,2,NA,0,8615.67338764659,8508.92957770682,141909244,4,4,NA,NA,0,NA,1250,"RUS",19,18,"EECA",10,5
"4587",2009,366,"EST","Estonia","EE",233,"EST","Northern Europe","EST",9,9,9,0,150,7,2,13,2,2,NA,2,14717.4218005039,14901.6987372143,1334515,1,1,NA,NA,0,NA,0,"EST",0,0,"West",0,0
"4588",2009,367,"LVA","Latvia","LV",428,"LAT","Northern Europe","LVA",8,8,8,0,150,7,2,11,2,2,NA,2,12082.0636849112,12239.4852315597,2141669,2,2,NA,NA,0,NA,812,"LVA",0,0,"West",0,0
"4589",2009,368,"LTU","Lithuania","LT",440,"LIT","Northern Europe","LTU",10,10,10,0,150,7,1,10,2,2,NA,1,11713.8999970367,11943.8772927912,3162916,1,2,NA,NA,0,NA,625,"LTU",0,5,"West",0,0
"4590",2009,369,"UKR","Ukraine","UA",804,"UKR","Eastern Europe","UKR",7,7,7,0,150,5,1,8,1,2,NA,1,2545.48034107349,2533.69329375374,46053300,3,3,NA,NA,0,NA,250,"UKR",0,6,"EECA",0,0
"4591",2009,370,"BLR","Belarus","BY",112,"BLR","Eastern Europe","BLR",-7,-7,0,7,150,3,0,2,1,3,NA,0,5176.04470138203,5165.8367114459,9507000,2,3,NA,NA,0,NA,0,"BLR",0,7,"EECA",0,0
"4592",2009,371,"ARM","Armenia","AM",51,"ARM","Western Asia","ARM",5,5,5,0,142,3,0,3,1,2,NA,0,2913.57414338577,2913.57425882683,2968154,2,3,NA,NA,0,NA,0,"ARM",0,0,"EECA",0,0
"4593",2009,372,"GEO","Georgia","GE",268,"GRG","Western Asia","GEO",6,6,7,1,142,6,1,8,1,1,NA,1,2440.96131777277,2446.41325720317,4410900,3,2,NA,NA,0,NA,1000,"GEO",0,0,"EECA",11,3
"4594",2009,373,"AZE","Azerbaijan","AZ",31,"AZE","Western Asia","AZE",-7,-7,0,7,142,3,0,2,1,2,NA,1,4950.29479142375,4928.90025919976,8947243,2,3,NA,NA,0,NA,0,"AZE",0,4,"EECA",93.4000015258789,0
"4595",2009,375,"FIN","Finland","FI",246,"FIN","Northern Europe","FIN",10,10,10,0,150,7,1,12,3,3,NA,2,47104.3182081827,44795.2665986838,5338871,1,1,NA,NA,0,NA,0,"FIN",0,0,"West",0,0
"4596",2009,380,"SWE","Sweden","SE",752,"SWD","Northern Europe","SWE",10,10,10,0,150,7,1,12,3,3,NA,2,46206.9434917432,43584.3374260689,9298515,1,1,NA,NA,0,NA,125,"SWE",0,0,"West",0,1
"4597",2009,385,"NOR","Norway","NO",578,"NOR","Northern Europe","NOR",10,10,10,0,150,8,2,13,3,3,NA,2,78457.3801919392,78345.3800166849,4828726,NA,1,NA,NA,0,NA,0,"NOR",0,0,"West",0,0
